org_type,district_id,name,address,city,state_abbr,zip,phone,grade_low,grade_high,lea_type_code,state_fips,website,school_count,total_enrollment,diocese_code,primary_state,states,dio_website
district,4822320,Hamshire-fannett Isd,12702 Second St,Hamshire,TX,77622,(409)243-2133,PK,12,1,48,http://www.hfisd.net,5,0,,,,
district,4822350,Happy Isd,500 Nw Third,Happy,TX,79042,(806)558-5331,PK,12,1,48,http://happyisd.net,2,0,,,,
district,4822380,Hardin Isd,12195 N Hwy 146,Liberty,TX,77575,(936)298-2112,PK,12,1,48,http://www.hardinisd.net,3,0,,,,
district,4822410,Hardin-jefferson Isd,520 W Herring,Sour Lake,TX,77659,(409)981-6400,PK,12,1,48,http://www.hjisd.net,6,0,,,,
district,4822470,Harlandale Isd,102 Genevieve St,San Antonio,TX,78214,(210)989-4300,PK,12,1,48,http://www.harlandale.net/,22,0,,,,
district,4822500,Harleton Isd,17000 Sh 154,Harleton,TX,75651,(903)777-2372,PK,12,1,48,http://www.harletonisd.net,3,0,,,,
district,4822530,Harlingen Cisd,407 N 77 Sunshine Strip,Harlingen,TX,78550,(956)430-9502,PK,12,1,48,http://www.hcisd.org,32,0,,,,
district,4822560,Harmony Isd,9788 State Hwy 154 W,Big Sandy,TX,75755,(903)725-5492,PK,12,1,48,http://www.harmonyisd.net,4,0,,,,
district,4822590,Harper Isd,61 N Ranch Rd 783,Harper,TX,78631,(830)864-4044,PK,12,1,48,http://www.harperisd.net,3,0,,,,
district,4822620,Harrold Isd,18106 Stewart St,Harrold,TX,76364,(940)886-2213,KG,12,1,48,http://www.harroldisd.net,1,0,,,,
district,4822650,Hart Isd,710 Second St,Hart,TX,79043,(806)938-2143,PK,12,1,48,http://www.hartisd.net,1,0,,,,
district,4822680,Hartley Isd,901 Johnson St,Hartley,TX,79044,(806)365-4458,PK,12,1,48,http://www.hartleyisd.net/,1,0,,,,
district,4822710,Harts Bluff Isd,3506 Fm 1402,Mount Pleasant,TX,75455,(903)572-5427,PK,12,1,48,http://www.hbisd.net,3,0,,,,
district,4822740,Haskell Cisd,605 N Ave E,Haskell,TX,79521,(940)864-2602,PK,12,1,48,http://www.haskell.esc14.net/,3,0,,,,
district,4822770,Hawkins Isd,179 Hawk Dr,Hawkins,TX,75765,(903)769-2181,PK,12,1,48,http://www.hawkinsisd.org,2,0,,,,
district,4822800,Hawley Isd,210 Ave E,Hawley,TX,79525,(325)537-2214,PK,12,1,48,http://www.hawley.esc14.net,4,0,,,,
district,4822830,Hearne Isd,900 Wheelock St,Hearne,TX,77859,(979)279-3200,PK,12,1,48,http://www.hearneisd.com/en-us,2,0,,,,
district,4822850,Hedley Isd,301 Jones,Hedley,TX,79237,(806)856-5323,PK,12,1,48,http://www.hedleyisd.net,1,0,,,,
district,4822890,Hemphill Isd,1000 Milam St,Hemphill,TX,75948,(409)787-3371,PK,12,1,48,http://www.hemphillisd.net,3,0,,,,
district,4822920,Hempstead Isd,1440 13th St,Hempstead,TX,77445,(979)826-3304,PK,12,1,48,http://www.hempsteadisd.org,4,0,,,,
district,4822970,Henderson Isd,300 Crosby Dr,Henderson,TX,75652,(903)655-5000,PK,12,1,48,http://www.hendersonisd.org,5,0,,,,
district,4822980,Henrietta Isd,1801 E Crafton,Henrietta,TX,76365,(940)720-7900,PK,12,1,48,http://www.henrietta-isd.net/,3,0,,,,
district,4823010,Hereford Isd,601 N 25 Mile Ave,Hereford,TX,79045,(806)363-7600,PK,12,1,48,http://www.herefordisd.net,8,0,,,,
district,4823040,Hermleigh Isd,8010 Business 84h,Hermleigh,TX,79526,(325)863-2772,PK,12,1,48,http://www.hermleigh.esc14.net,2,0,,,,
district,4823070,Hico Isd,901 Cedar,Hico,TX,76457,(254)796-2181,PK,12,1,48,http://www.hico-isd.net,2,0,,,,
district,4823100,Hidalgo Isd,324 E Flora St,Hidalgo,TX,78557,(956)843-4405,PK,12,1,48,http://www.hidalgo-isd.org,7,0,,,,
district,4823160,High Island Isd,2113 6th St,High Island,TX,77623,(409)257-5277,PK,12,1,48,http://www.highislandisd.com,1,0,,,,
district,4823190,Highland Isd,6625 Fm 608,Roscoe,TX,79545,(325)766-3652,PK,12,1,48,http://www.highland.esc14.net,1,0,,,,
district,4823250,Highland Park Isd,7015 Westchester Dr,Dallas,TX,75205,(214)780-3000,PK,12,1,48,http://www.hpisd.org,10,0,,,,
district,4823280,Hillsboro Isd,121 E Franklin St,Hillsboro,TX,76645,(254)582-8585,PK,12,1,48,http://www.hillsboroisd.org,5,0,,,,
district,4823310,Hitchcock Isd,7801 Neville Avenue Building B,Hitchcock,TX,77563,(409)316-6545,PK,12,1,48,http://www.hitchcockisd.org,6,0,,,,
district,4823370,Holland Isd,105 S Rose Ln,Holland,TX,76534,(254)657-0175,PK,12,1,48,http://www.hollandisd.org,5,0,,,,
district,4823400,Holliday Isd,751 College Ave,Holliday,TX,76366,(940)586-1281,PK,12,1,48,http://www.hollidayisd.net,3,0,,,,
district,4823430,Hondo Isd,2604 Ave E,Hondo,TX,78861,(830)426-3027,PK,12,1,48,http://www.hondoisd.net,4,0,,,,
district,4823460,Honey Grove Isd,1206 N Seventeenth St,Honey Grove,TX,75446,(903)378-2264,PK,12,1,48,http://honeygroveisd.net,3,0,,,,
district,4823490,Hooks Isd,100 E 5th St,Hooks,TX,75561,(903)547-6077,PK,12,1,48,http://www.hooksisd.net,3,0,,,,
district,4823640,Houston Isd,4400 W 18th St,Houston,TX,77092,(713)556-6005,PK,12,1,48,http://www.houstonisd.org,274,0,,,,
district,4823670,Howe Isd,105 W Tutt St,Howe,TX,75459,(903)745-4000,PK,12,1,48,http://www.howeisd.net,5,0,,,,
district,4823700,Hubbard Isd,3347 Hwy 259 S,Dekalb,TX,75559,(903)667-2645,PK,08,1,48,http://hubbardisd.net,1,0,,,,
district,4823730,Hubbard Isd,1803 Nw 4th St,Hubbard,TX,76648,(254)576-2564,PK,12,1,48,http://www.hubbardisd.com,3,0,,,,
district,4823760,Huckabay Isd,200 County Rd 421,Stephenville,TX,76401,(254)968-5274,PK,12,1,48,http://www.hisd.us,2,0,,,,
district,4823790,Hudson Isd,State Hwy 94 W,Lufkin,TX,75904,(936)875-3351,PK,12,1,48,http://www.hudsonisd.org,5,0,,,,
district,4823820,Huffman Isd,24302 F M 2100,Huffman,TX,77336,(281)324-1871,PK,12,1,48,http://www.huffmanisd.net,5,0,,,,
district,4823850,Hughes Springs Isd,871 Taylor St,Hughes Springs,TX,75656,(903)639-3800,PK,12,1,48,http://www.hsisd.net,3,0,,,,
district,4823880,Hull-daisetta Isd,117 N Main Hwy 770,Daisetta,TX,77533,(936)536-6321,PK,12,1,48,http://www.hdisd.net,3,0,,,,
district,4823910,Humble Isd,10203 Birchridge Dr,Humble,TX,77338,(281)641-1000,PK,12,1,48,http://www.humbleisd.net,53,0,,,,
district,4823970,Hunt Isd,115 School Ln Sw,Hunt,TX,78024,(830)238-4893,PK,08,1,48,http://www.huntisd.org,1,0,,,,
district,4824000,Huntington Isd,908 Main St,Huntington,TX,75949,(936)876-4287,PK,12,1,48,http://www.huntingtonisd.com,5,0,,,,
district,4824030,Huntsville Isd,441 Fm 2821 E,Huntsville,TX,77320,(936)435-6300,PK,12,1,48,http://www.huntsville-isd.org/,11,0,,,,
district,4824060,Hurst-euless-bedford Isd,1849a Central Dr,Bedford,TX,76022,(817)383-4461,PK,12,1,48,http://www.hebisd.edu,35,0,,,,
district,4824100,Hutto Isd,200 College St,Hutto,TX,78634,(512)759-3771,PK,12,1,48,http://www.hipponation.org,17,0,,,,
district,4824120,Idalou Isd,601 S Walnut,Idalou,TX,79329,(806)892-1900,PK,12,1,48,http://www.idalouisd.net,5,0,,,,
district,4824150,Industrial Isd,216 5th St,Vanderbilt,TX,77991,(361)284-3226,PK,12,1,48,http://www.industrialisd.org,4,0,,,,
district,4824180,Ingleside Isd,2664 San Angelo,Ingleside,TX,78362,(361)776-7631,PK,12,1,48,http://www.inglesideisd.org,4,0,,,,
district,4824210,Ingram Isd,644 Hwy 39,Ingram,TX,78025,(830)955-8545,PK,12,1,48,http://www.ingramisd.net,3,0,,,,
district,4824240,Iola Isd,7282 Ft Worth St,Iola,TX,77861,(936)394-2361,PK,12,1,48,http://www.iolaisd.net,2,0,,,,
district,4824260,Iowa Park Cisd,328 E Hwy,Iowa Park,TX,76367,(940)592-4193,PK,12,1,48,http://www.ipcisd.net/,5,0,,,,
district,4824300,Ira Isd,6190 W Fm 1606,Ira,TX,79527,(325)573-2628,PK,12,1,48,http://www.ira.esc14.net/,1,0,,,,
district,4824330,Iraan-sheffield Collegiate Isd,100 S Farr St,Iraan,TX,79744,(432)639-2512,PK,12,1,48,http://isisd.net,3,0,,,,
district,4824360,Iredell Isd,501 E Mcclain,Iredell,TX,76649,(254)364-2411,PK,12,1,48,http://www.iredell-isd.com/,1,0,,,,
district,4824420,Irving Isd,2621 W Airport Fwy,Irving,TX,75062,(972)600-5000,PK,12,1,48,http://www.irvingisd.net,38,0,,,,
district,4824450,Italy Isd,300 S College,Italy,TX,76651,(972)483-1815,PK,12,1,48,http://www.italyisd.org,3,0,,,,
district,4824480,Itasca Isd,123 N College,Itasca,TX,76055,(254)687-2922,PK,12,1,48,http://www.itascaisd.org,4,0,,,,
district,4824530,Jacksboro Isd,750 W Belknap,Jacksboro,TX,76458,(940)567-7203,PK,12,1,48,http://www.jacksboroisd.net,4,0,,,,
district,4824590,Jacksonville Isd,800 College Ave,Jacksonville,TX,75766,(903)586-6511,PK,12,1,48,http://www.jisd.org/,8,0,,,,
district,4824600,Jarrell Isd,504 N 5th St,Jarrell,TX,76537,(512)746-2124,PK,12,1,48,http://www.jarrellisd.org,10,0,,,,
district,4824630,Jasper Isd,128 Park St,Jasper,TX,75951,(409)384-2401,PK,12,1,48,http://www.jasperisd.net,4,0,,,,
district,4824660,Jayton-girard Isd,700 Madison,Jayton,TX,79528,(806)237-2991,PK,12,1,48,http://www.jaytonjaybirds.com/,1,0,,,,
district,4824730,Jefferson Isd,1600 Mlk,Jefferson,TX,75657,(903)665-2461,PK,12,1,48,http://www.jeffersonisd.org,4,0,,,,
district,4824750,Jim Hogg County Isd,210 W Lucille,Hebbronville,TX,78361,(361)527-3203,PK,12,1,48,http://www.jhcisdpk12.org,3,0,,,,
district,4824780,Jim Ned Cisd,441 Graham St,Tuscola,TX,79562,(325)554-7500,PK,12,1,48,http://www.jimned.esc14.net,6,0,,,,
district,4824810,Joaquin Isd,11109 Us Hwy 84 E,Joaquin,TX,75954,(936)269-3128,PK,12,1,48,http://www.joaquinisd.net,1,0,,,,
district,4824840,Johnson City Isd,304 N Lbj Dr,Johnson City,TX,78636,(830)868-7410,PK,12,1,48,http://www.jc.txed.net/,3,0,,,,
district,4824900,Jonesboro Isd,14909 E State Hwy 36,Jonesboro,TX,76538,(254)463-2111,PK,12,1,48,http://www.jonesboroisd.net,1,0,,,,
district,4824930,Joshua Isd,310 E 18th St,Joshua,TX,76058,(817)202-2500,PK,12,1,48,http://www.joshuaisd.org,11,0,,,,
district,4824960,Jourdanton Isd,200 Zanderson Ave,Jourdanton,TX,78026,(830)769-3548,PK,12,1,48,http://www.jourdantonisd.net,7,0,,,,
district,4824990,Judson Isd,8012 Shin Oak,San Antonio,TX,78233,(210)945-5100,PK,12,1,48,http://www.judsonisd.org,38,0,,,,
district,4825020,Junction Isd,1700 College St,Junction,TX,76849,(325)446-3537,PK,12,1,48,http://www.junctionisd.net,3,0,,,,
district,4825110,Karnack Isd,655 Fason,Karnack,TX,75661,(903)679-3117,PK,08,1,48,http://www.karnackisd.org,1,0,,,,
district,4825140,Karnes City Isd,404 N Hwy 123,Karnes City,TX,78118,(830)780-2321,PK,12,1,48,http://www.kcisd.net,6,0,,,,
district,4825170,Katy Isd,6301 S Stadium Ln,Katy,TX,77494,(281)396-6000,PK,12,1,48,http://www.katyisd.org/,81,0,,,,
district,4825200,Kaufman Isd,1000 S Houston St,Kaufman,TX,75142,(972)932-2622,PK,12,1,48,http://www.kaufmanisd.net,7,0,,,,
district,4825230,Keene Isd,3625 Hwy 67 E Bldg C,Keene,TX,76059,(817)774-5201,PK,12,1,48,http://www.keeneisd.org,5,0,,,,
district,4825260,Keller Isd,350 Keller Pkwy,Keller,TX,76248,(817)744-1000,PK,12,1,48,http://www.kellerisd.net,42,0,,,,
district,4825290,Kelton Isd,16703 Fm 2697,Wheeler,TX,79096,(806)826-5795,PK,12,1,48,http://www.keltonisd.net,1,0,,,,
district,4825320,Kemp Isd,803 S Main St,Kemp,TX,75143,(903)498-1400,PK,12,1,48,http://www.kempisd.org,6,0,,,,
district,4825410,Kenedy County Wide Csd,150 E La Parra St,Sarita,TX,78385,(361)294-5381,PK,06,1,48,http://www.saritaschool.net,1,0,,,,
district,4825440,Kenedy Isd,401 F M 719,Kenedy,TX,78119,(830)583-4100,PK,12,1,48,http://www.kenedyisd.com/,5,0,,,,
district,4825470,Kennard Isd,304 Hwy Seven E,Kennard,TX,75847,(936)655-2008,PK,12,1,48,http://www.kennardisd.net,1,0,,,,
district,4825500,Kennedale Isd,120 W Kennedale Pkwy,Kennedale,TX,76060,(817)563-8000,PK,12,1,48,http://www.kennedaleisd.net,7,0,,,,
district,4825530,Kerens Isd,200 Bobcat Ln,Kerens,TX,75144,(903)396-2924,PK,12,1,48,http://www.kerensisd.org,1,0,,,,
district,4825560,Kermit Isd,601 S Poplar,Kermit,TX,79745,(432)586-1000,PK,12,1,48,http://www.kermitisd.org,3,0,,,,
district,4825590,Kerrville Isd,1009 Barnett St,Kerrville,TX,78028,(830)257-2200,PK,12,1,48,http://www.kerrvilleisd.net,9,0,,,,
district,4825620,Kilgore Isd,301 N Kilgore St,Kilgore,TX,75662,(903)988-3900,PK,12,1,48,http://www.kisd.org,7,0,,,,
district,4825660,Killeen Isd,200 N W S Young Dr,Killeen,TX,76543,(254)336-0003,PK,12,1,48,http://www.killeenisd.org,57,0,,,,
district,4825680,Kingsville Isd,207 N Third St,Kingsville,TX,78363,(361)592-3387,PK,12,1,48,http://www.kingsvilleisd.com,5,0,,,,
district,4825710,Kirbyville Cisd,206 E Main St,Kirbyville,TX,75956,(409)423-2284,PK,12,1,48,http://www.kirbyvillecisd.org,3,0,,,,
district,4825740,Klein Isd,7200 Spring-cypress Rd,Klein,TX,77379,(832)249-4000,PK,12,1,48,http://www.kleinisd.net,54,0,,,,
district,4825790,Klondike Isd,2911 Co Rd H,Lamesa,TX,79331,(806)462-7332,PK,12,1,48,http://www.klondike.esc17.net,1,0,,,,
district,4825800,Knippa Isd,100 Kessler Ln,Knippa,TX,78870,(830)934-2176,PK,12,1,48,http://www.knippaisd.net,2,0,,,,
district,4825870,Knox City-o'brien Cisd,606 E Main St,Knox City,TX,79529,(940)657-3521,PK,12,1,48,http://www.knoxcityschools.net/,1,0,,,,
district,4825890,Kopperl Isd,175 Cr 1240,Kopperl,TX,76652,(254)889-3502,PK,12,1,48,http://www.kopperlisd.org,1,0,,,,
district,4825920,Kountze Isd,160 W Vaughn St,Kountze,TX,77625,(409)246-3352,PK,12,1,48,http://www.kountzeisd.org,5,0,,,,
district,4825950,Kress Isd,200 E 5th,Kress,TX,79052,(806)684-2652,PK,12,1,48,http://www.kressonline.net,2,0,,,,
district,4825980,Krum Isd,1200 Bobcat Blvd,Krum,TX,76249,(940)435-7112,PK,12,1,48,http://www.krumisd.net,6,0,,,,
district,4826040,La Feria Isd,203 E Oleander,La Feria,TX,78559,(956)797-8300,PK,12,1,48,http://www.laferiaisd.org,8,0,,,,
district,4826070,La Gloria Isd,182 E County Rd 401,Falurrias,TX,78355,(361)325-2330,PK,06,1,48,http://www.lagloriaisd.net,1,0,,,,
district,4826100,La Grange Isd,560 N Monroe,La Grange,TX,78945,(979)968-7000,PK,12,1,48,http://www.lgisd.net,3,0,,,,
district,4826130,La Joya Isd,201 E Expy 83,La Joya,TX,78560,(956)323-2006,PK,12,1,48,http://www.lajoyaisd.com/,38,0,,,,
district,4826190,La Porte Isd,1002 San Jacinto St,La Porte,TX,77571,(281)604-7000,PK,12,1,48,http://www.lpisd.org,14,0,,,,
district,4826220,Lapoynor Isd,13155 Hwy 175 E,Larue,TX,75770,(903)876-4057,PK,12,1,48,http://www.lapoynorisd.net/,3,0,,,,
district,4826250,La Pryor Isd,311 E Hwy 57,La Pryor,TX,78872,(830)365-4000,PK,12,1,48,http://www.lapryor.net,2,0,,,,
district,4826280,La Vega Isd,400 E Loop 340,Waco,TX,76705,(254)299-6700,PK,12,1,48,http://www.lavegaisd.org,6,0,,,,
district,4826310,La Vernia Isd,13600 Us Hwy 87 W,La Vernia,TX,78121,(830)779-6600,PK,12,1,48,http://www.lvisd.org,5,0,,,,
district,4826340,La Villa Isd,500 E 9th St,La Villa,TX,78562,(956)262-4755,PK,12,1,48,http://www.lavillaisd.org,3,0,,,,
district,4826370,Lackland Isd,2460 Kenly Ave Bldg 8265,San Antonio,TX,78236,(210)357-5000,PK,12,1,48,http://www.lacklandisd.net,3,0,,,,
district,4826400,Lago Vista Isd,8039 Bar K Ranch Rd,Lago Vista,TX,78645,(512)267-8300,PK,12,1,48,http://www.lagovistaisd.net,5,0,,,,
district,4826430,Lake Dallas Isd,104 Swisher Rd,Lake Dallas,TX,75065,(940)497-4039,PK,12,1,48,http://www.ldisd.net,6,0,,,,
district,4826470,Lake Travis Isd,3322 Ranch Rd 620 S,Austin,TX,78738,(512)533-6000,PK,12,1,48,http://www.ltisdschools.org,12,0,,,,
district,4826490,Lake Worth Isd,6805 Telephone Rd,Lake Worth,TX,76135,(817)306-4200,PK,12,1,48,http://www.lwisd.org,7,0,,,,
district,4826580,Lamar Cisd,3911 Ave I,Rosenberg,TX,77471,(832)223-0000,PK,12,1,48,http://www.lcisd.org/,60,0,,,,
district,4826610,Lamesa Isd,212 N Houston,Lamesa,TX,79331,(806)872-5461,PK,12,1,48,http://www.lamesa.esc17.net,1,0,,,,
district,4826640,Lampasas Isd,207 W 8th St,Lampasas,TX,76550,(512)556-6224,PK,12,1,48,http://www.lisdtx.org,5,0,,,,
district,4826670,Lancaster Isd,422 S Centre Ave,Lancaster,TX,75146,(972)218-1400,PK,12,1,48,http://www.lancasterisd.org,11,0,,,,
district,4826700,Laneville Isd,7415 Fm 1798 W,Laneville,TX,75667,(903)863-5353,PK,12,1,48,http://www.lanevilleisd.org,1,0,,,,
district,4826790,Laredo Isd,2400 San Bernardo Ave,Laredo,TX,78040,(956)273-1000,PK,12,1,48,http://www.laredoisd.org,30,0,,,,
district,4826850,Lasara Isd,6160 E Sixth St,Lasara,TX,78561,(956)642-3598,PK,12,1,48,http://www.lasaraisd.net,2,0,,,,
district,4826910,Latexo Isd,298 F M 2663,Latexo,TX,75849,(936)544-5664,PK,12,1,48,http://www.latexoisd.net/,2,0,,,,
district,4826970,Lazbuddie Isd,675 Fm 1172,Lazbuddie,TX,79053,(806)965-2156,PK,12,1,48,http://www.lazbuddieisd.org,1,0,,,,
district,4827000,Leakey Isd,429 Hwy 83 N,Leakey,TX,78873,(830)232-5595,PK,12,1,48,http://www.leakeyisd.net,1,0,,,,
district,4827030,Leander Isd,204 W S St,Leander,TX,78641,(512)570-0000,PK,12,1,48,http://www.leanderisd.org,54,0,,,,
district,4827060,Leary Isd,9500 W New Boston Rd,Texarkana,TX,75501,(903)838-8960,PK,08,1,48,http://www.learyisd.net/,1,0,,,,
district,4827090,Lefors Isd,209 E 5th St,Lefors,TX,79054,(806)835-2533,PK,12,1,48,http://www.leforsisd.net/,1,0,,,,
district,4827120,Leggett Isd,254 E Fm 942,Livingston,TX,77351,(936)398-2804,PK,12,1,48,http://www.leggettisd.net,2,0,,,,
district,4827180,Leon Isd,12168 Hwy 79 W,Jewett,TX,75846,(903)626-1400,PK,12,1,48,http://leonisd.net,2,0,,,,
district,4827210,Leonard Isd,# 1 Tiger Alley,Leonard,TX,75452,(903)587-2318,PK,12,1,48,http://www.leonardisd.net,4,0,,,,
district,4827240,Levelland Isd,704 11th St,Levelland,TX,79336,(806)894-9628,PK,12,1,48,http://www.levellandisd.net/,5,0,,,,
district,4827270,Leveretts Chapel Isd,8956 State Hwy 42 N,Overton,TX,75684,(903)834-6675,PK,12,1,48,http://www.leverettschapelisd.net,3,0,,,,
district,4827300,Lewisville Isd,1565a W Main St,Lewisville,TX,75067,(469)713-5200,PK,12,1,48,http://www.lisd.net/,62,0,,,,
district,4827330,Lexington Isd,8403 N Hwy 77,Lexington,TX,78947,(979)773-2254,PK,12,1,48,http://www.lexingtonisd.net,3,0,,,,
district,4827390,Liberty-eylau Isd,2901 Leopard Dr,Texarkana,TX,75501,(903)832-1535,PK,12,1,48,http://www.leisd.net,4,0,,,,
district,4827420,Liberty Hill Isd,301 Forrest St,Liberty Hill,TX,78642,(512)260-5580,PK,12,1,48,http://www.libertyhill.txed.net/,15,0,,,,
district,4827450,Liberty Isd,1600 Grand Ave,Liberty,TX,77575,(936)336-7213,PK,12,1,48,http://www.libertyisd.net,4,0,,,,
district,4827510,Lindale Isd,505 Pierce St,Lindale,TX,75771,(903)881-4001,PK,12,1,48,http://www.lindaleeagles.org,6,0,,,,
district,4827540,Linden-kildare Cisd,205 Kildare Rd,Linden,TX,75563,(903)756-7071,PK,12,1,48,http://www.lkcisd.net,3,0,,,,
district,4827570,Lindsay Isd,495 6th St,Lindsay,TX,76250,(940)668-8923,PK,12,1,48,http://www.lindsayisd.org,2,0,,,,
district,4827600,Lingleville Isd,21261 N Fm 219,Lingleville,TX,76461,(254)968-2596,PK,12,1,48,http://www.lingleville.us,1,0,,,,
district,4827630,Lipan Isd,211 N Kickapoo,Lipan,TX,76462,(254)646-2266,PK,12,1,48,http://www.lipanindians.net,2,0,,,,
district,4827690,Little Cypress-mauriceville Cisd,6586 Fm 1130,Orange,TX,77632,(409)883-2232,PK,12,1,48,http://www.lcmcisd.org/,6,0,,,,
district,4827720,Little Elm Isd,400 Lobo Ln,Little Elm,TX,75068,(972)947-9340,PK,12,1,48,http://www.littleelmisd.net,12,0,,,,
district,4827750,Littlefield Isd,1207 E 14th St,Littlefield,TX,79339,(806)385-4150,PK,12,1,48,http://www.lfdisd.org,4,0,,,,
district,4827780,Livingston Isd,1412 S Houston,Livingston,TX,77351,(936)328-2100,PK,12,1,48,http://www.livingstonisd.com,7,0,,,,
district,4827810,Llano Isd,1400 Oatman St,Llano,TX,78643,(325)247-4747,PK,12,1,48,http://www.llanoisd.org,4,0,,,,
district,4827870,Lockhart Isd,419 Bois D'arc St,Lockhart,TX,78644,(512)398-0000,PK,12,1,48,http://www.lockhartisd.org,11,0,,,,
district,4827890,Lockney Isd,601 W Poplar,Lockney,TX,79241,(806)652-2104,PK,12,1,48,http://www.lockneyisd.net,4,0,,,,
district,4827930,Lohn Isd,1112 Fm 504,Lohn,TX,76852,(325)344-5749,PK,12,1,48,http://www.lohnisd.net,1,0,,,,
district,4827960,Lometa Isd,100 N 8th St,Lometa,TX,76853,(512)752-3384,PK,12,1,48,http://www.lometaisd.org,1,0,,,,
district,4827990,London Isd,1356 Fm 43,Corpus Christi,TX,78415,(361)855-0092,PK,12,1,48,http://www.londonisd.net,5,0,,,,
district,4828020,Lone Oak Isd,8162 Hwy 69 S,Lone Oak,TX,75453,(903)634-5270,PK,12,1,48,http://www.loisd.net,4,0,,,,
district,4828110,Longview Isd,1301 E Young St,Longview,TX,75602,(903)381-2200,PK,12,1,48,http://www.lisd.org/,15,0,,,,
district,4828140,Loop Isd,1441 Fm Hwy 303,Loop,TX,79342,(806)319-7930,PK,12,1,48,http://www.loopisd.net,1,0,,,,
district,4828170,Loraine Isd,800 S Lightfoot,Loraine,TX,79532,(325)737-2225,PK,12,1,48,http://www.loraine.esc14.net,1,0,,,,
district,4828200,Lorena Isd,308 N Frontage Rd,Lorena,TX,76655,(254)857-3239,PK,12,1,48,http://www.lorenaisd.net,5,0,,,,
district,4828230,Lorenzo Isd,1003 4th St,Lorenzo,TX,79343,(806)634-5591,PK,12,1,48,http://www.lorenzoisd.net/,1,0,,,,
district,4828290,Los Fresnos Cisd,600 Mesquite Ln,Los Fresnos,TX,78566,(956)254-5000,PK,12,1,48,http://www.lfcisd.net,14,0,,,,
district,4828350,Louise Isd,408 Second St,Louise,TX,77455,(979)648-2982,PK,12,1,48,http://louiseisd.net,3,0,,,,
district,4828380,Lovejoy Isd,259 Country Club Rd,Allen,TX,75002,(469)742-8000,PK,12,1,48,http://www.lovejoyisd.net,8,0,,,,
district,4828410,Lovelady Isd,11839 Tx St Hwy 19 S,Lovelady,TX,75851,(936)636-7616,PK,12,1,48,http://www.loveladyisd.net,2,0,,,,
district,4828500,Lubbock Isd,1628 19th St,Lubbock,TX,79401,(806)219-0000,PK,12,1,48,http://www.lubbockisd.org,49,0,,,,
district,4828530,Lueders-avoca Isd,334 Vandeventer St,Lueders,TX,79533,(325)228-4211,PK,12,1,48,http://www.laisd.esc14.net,2,0,,,,
district,4828550,Lufkin Isd,101 Cotton Sq,Lufkin,TX,75904,(936)634-6696,PK,12,1,48,http://www.lufkinisd.org/,17,0,,,,
district,4828590,Luling Isd,115 W Bowie St,Luling,TX,78648,(830)875-3191,PK,12,1,48,http://www.luling.txed.net/,3,0,,,,
district,4828620,Lyford Cisd,8240 Simon Gomez Blvd,Lyford,TX,78569,(956)347-3900,PK,12,1,48,http://www.lyfordcisd.net,3,0,,,,
district,4828650,Lytle Isd,15437 Cottage St,Lytle,TX,78052,(830)709-5100,PK,12,1,48,http://www.lytleisd.org/,6,0,,,,
district,4828680,Mabank Isd,310 E Market St,Mabank,TX,75147,(903)880-1300,PK,12,1,48,http://www.mabankisd.net,6,0,,,,
district,4828710,Madisonville Cisd,718 Bacon St,Madisonville,TX,77864,(936)348-2797,PK,12,1,48,http://www.madisonvillecisd.org,4,0,,,,
district,4828740,Magnolia Isd,31141 Nichols Sawmill Rd,Magnolia,TX,77355,(281)356-3571,PK,12,1,48,http://www.magnoliaisd.org,20,0,,,,
district,4828780,Malakoff Isd,1308 Fm 3062,Malakoff,TX,75148,(903)489-1152,PK,12,1,48,http://www.malakoffisd.org,7,0,,,,
