website,site_title,fax_numbers,found_on,errors
http://waterville.wednet.edu,"Waterville School K-12 | Watervillle, WA",509-745-8584; 509-745-9073; 509-745-8585; (509)-888-8599; (509)-888-5592,http://waterville.wednet.edu; https://www.waterville.wednet.edu; https://www.waterville.wednet.edu/district-finances; https://www.waterville.wednet.edu/schoolboard; https://www.waterville.wednet.edu/districtpoliciesprocedures; https://www.waterville.wednet.edu/staff; https://www.waterville.wednet.edu/staffdirectory,Error fetching http://waterville.wednet.edu/contact: HTTPError; Error fetching http://waterville.wednet.edu/contact-us: HTTPError; Error fetching http://waterville.wednet.edu/contactus: HTTPError; Error fetching http://waterville.wednet.edu/directory: HTTPError
http://www.wellpinit.org,Home - Wellpinit School District,+1 509 258 4065; +1 509 258 4535; 509-258-4535; 9761586819,http://www.wellpinit.org; http://www.wellpinit.org/en-US; http://www.wellpinit.org/staff,Error fetching http://www.wellpinit.org/contact: HTTPError; Error fetching http://www.wellpinit.org/contact-us: HTTPError; Error fetching http://www.wellpinit.org/contactus: HTTPError; Error fetching http://www.wellpinit.org/directory: HTTPError; Error fetching http://www.wellpinit.org/about: HTTPError
http://www.wenatcheeschools.org/val/,Welcome to Valley Academy of Learning | Valley Academy of Learning,509.662.6417; 509.663.4597; 509.663.8161; 509.663.3082,http://www.wenatcheeschools.org/val/; http://www.wenatcheeschools.org/val/about/; http://www.wenatcheeschools.org/val/staff-directory; http://www.wenatcheeschools.org/val/staff; http://www.wenatcheeschools.org/district-calendars; http://www.wenatcheeschools.org/about/contact; http://www.wenatcheeschools.org/,Error fetching http://www.wenatcheeschools.org/contact: HTTPError; Error fetching http://www.wenatcheeschools.org/contact-us: HTTPError; Error fetching http://www.wenatcheeschools.org/contactus: HTTPError; Error fetching http://www.wenatcheeschools.org/directory: HTTPError
http://www.wilbur.wednet.edu,,Not found,,"Homepage error: ConnectTimeout: HTTPConnectionPool(host='www.wilbur.wednet.edu', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002032CAC1A90>, 'Connection to www.wilbur.wednet.edu timed out. (connect timeout=20)'))"
http://www.inchelium.wednet.edu,Client Challenge,Not found,,
http://www.asd.wednet.edu/kp,Client Challenge,Not found,,
http://www.asd.wednet.edu/ec,Client Challenge,Not found,,
http://www.asd.wednet.edu/hms,Client Challenge,Not found,,
http://www.auburn.wednet.edu/Domain/16,Home - Alpac Elementary School,(253) 931-4976; (253) 931-4720; (253) 931-4900; (253) 931-8006; 253-931-4712,http://www.auburn.wednet.edu/Domain/16; https://www.auburn.wednet.edu/district-departments/health-services; https://www.auburn.wednet.edu/district-departments/student-learning/student-learning/highly-capable-programs; http://www.auburn.wednet.edu/for-staff; http://www.auburn.wednet.edu/contact-us,Error fetching https://www.auburn.wednet.edu/for-staff/assessment-program-portal-wa-wacp-portal: SSLError; Error fetching http://www.auburn.wednet.edu/contact: HTTPError; Error fetching http://www.auburn.wednet.edu/contactus: HTTPError; Error fetching http://www.auburn.wednet.edu/directory: HTTPError
http://www.auburn.wednet.edu/Domain/20,Home - Dick Scobee Elementary School,(253) 931-4984; (253) 804-4514; (253) 931-4900; (253) 931-8006; 253-931-4712; (253) 453-5582; 253-931-4950; 425-276-1735; 253-887-3678; 425-272-5573,http://www.auburn.wednet.edu/Domain/20; https://www.auburn.wednet.edu/our-district/2025-26-school-bell-schedules; https://www.auburn.wednet.edu/district-departments/health-services; https://www.auburn.wednet.edu/district-departments/student-learning/student-learning/highly-capable-programs; https://www.auburn.wednet.edu/district-departments/student-learning/student-learning/interpreter-and-translation-services; http://www.auburn.wednet.edu/for-staff; http://www.auburn.wednet.edu/contact-us,Error fetching http://www.auburn.wednet.edu/our-school: HTTPError; Error fetching http://www.auburn.wednet.edu/contact: HTTPError; Error fetching http://www.auburn.wednet.edu/contactus: HTTPError; Error fetching http://www.auburn.wednet.edu/directory: HTTPError
http://www.auburn.wednet.edu/Domain/21,Home - Gildo Rey Elementary School,(253) 931-4952; (253) 235-3656; (253) 931-4900; (253) 931-8006; 253-931-4950; 253-931-4976; 253-931-4960; 253-931-4980; 253-931-4984; 253-931-4974; 253-931-4748; 253-931-4740; 253-931-4830; 253-931-4982; 253-931-4934; 253-931-4932; 253-931-4988; 253-931-4959; 253-876-7711; 253-931-4555; 253-931-4995; 253-931-4843; 253-931-4880; 253-931-4539; 253-931-4990; 253-804-5154; (360)725-6100; (360) 664-3631; 253-931-4712,http://www.auburn.wednet.edu/Domain/21; https://www.auburn.wednet.edu/our-district/2025-26-school-bell-schedules; https://www.auburn.wednet.edu/district-departments/student-learning/student-learning/multilingual-learners; https://www.auburn.wednet.edu/district-departments/student-learning/student-learning/title-ilap; https://www.auburn.wednet.edu/district-departments/health-services; http://www.auburn.wednet.edu/contact-us,Error fetching http://www.auburn.wednet.edu/our-school/principal/contact-me: HTTPError; Error fetching http://www.auburn.wednet.edu/our-school: HTTPError; Error fetching http://www.auburn.wednet.edu/contact: HTTPError; Error fetching http://www.auburn.wednet.edu/contactus: HTTPError; Error fetching http://www.auburn.wednet.edu/directory: HTTPError
http://www.ngycp.org/site/state/wa/,,Not found,,Homepage error: HTTPError: 403 Client Error: Forbidden for url: https://www.ngycp.org/site/state/wa/
http://birchwood.bellinghamschools.org/,Home - Birchwood Elementary School,360-676-6466; 360-647-6875; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-647-6400; 360-676-6443; 360-676-6461; 360-820-6270; 360-306-2462; 360-676-6400; 360-676-6446; 360-410-4751,http://birchwood.bellinghamschools.org/our-school/school-directory; http://birchwood.bellinghamschools.org/directory,Error fetching http://birchwood.bellinghamschools.org/contact: HTTPError; Error fetching http://birchwood.bellinghamschools.org/contact-us: HTTPError; Error fetching http://birchwood.bellinghamschools.org/contactus: HTTPError; Error fetching http://birchwood.bellinghamschools.org/about: HTTPError
http://carlcozier.bellinghamschools.org/,Home - Carl Cozier Elementary School,360-676-6410; 360-676-6578; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-676-6400; 360-676-6440; 360-676-6420; 360-676-6461; 360-647-6820; 360-676-6416,http://carlcozier.bellinghamschools.org/our-school/school-directory; http://carlcozier.bellinghamschools.org/directory,Error fetching http://carlcozier.bellinghamschools.org/contact: HTTPError; Error fetching http://carlcozier.bellinghamschools.org/contact-us: HTTPError; Error fetching http://carlcozier.bellinghamschools.org/contactus: HTTPError; Error fetching http://carlcozier.bellinghamschools.org/about: HTTPError
http://fairhaven.bellinghamschools.org/,Home - Fairhaven Middle School,360-647-6887; 360-676-6450; 360-647-6876; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-306-2604; 360-676-4886; 360-676-6481; 360-676-6460; 360-647-6840,http://fairhaven.bellinghamschools.org/our-school/school-directory; http://fairhaven.bellinghamschools.org/directory,Error fetching http://fairhaven.bellinghamschools.org/contact: HTTPError; Error fetching http://fairhaven.bellinghamschools.org/contact-us: HTTPError; Error fetching http://fairhaven.bellinghamschools.org/contactus: HTTPError; Error fetching http://fairhaven.bellinghamschools.org/about: HTTPError
http://happyvalley.bellinghamschools.org/,Home - Happy Valley Elementary School,360-676-6420; 360-676-4989; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-306-2604; 360-676-6413; 360-393-0748; 360-676-6400; 360-676-6460; 360-676-6575; 360-676-6481; 360-647-6820,http://happyvalley.bellinghamschools.org/our-school/school-directory; http://happyvalley.bellinghamschools.org/directory,Error fetching http://happyvalley.bellinghamschools.org/contact: HTTPError; Error fetching http://happyvalley.bellinghamschools.org/contact-us: HTTPError; Error fetching http://happyvalley.bellinghamschools.org/contactus: HTTPError; Error fetching http://happyvalley.bellinghamschools.org/about: HTTPError
http://sehome.bellinghamschools.org/,Home - Sehome High School,360-676-6481; 360-647-6863; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-676-6575; 360-676-6400; 360-676-6450; 360-676-6460; 360-676-6471; 360-676-4886; 360-595-3176; 360-201-8766; 360-592-7005; 360-647-6840,http://sehome.bellinghamschools.org/our-school/school-directory; http://sehome.bellinghamschools.org/directory,Error fetching http://sehome.bellinghamschools.org/contact: HTTPError; Error fetching http://sehome.bellinghamschools.org/contact-us: HTTPError; Error fetching http://sehome.bellinghamschools.org/contactus: HTTPError; Error fetching http://sehome.bellinghamschools.org/about: HTTPError
http://silverbeach.bellinghamschools.org/,Home - Silver Beach Elementary School,360-676-6443; 360-647-6884; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-676-6461; 360-676-6460; 360-676-6466; 360-676-6430; 360-676-6433; 360-647-6840; 360-676-6410; 360-647-6820,http://silverbeach.bellinghamschools.org/our-school/school-directory; http://silverbeach.bellinghamschools.org/directory,Error fetching http://silverbeach.bellinghamschools.org/contact: HTTPError; Error fetching http://silverbeach.bellinghamschools.org/contact-us: HTTPError; Error fetching http://silverbeach.bellinghamschools.org/contactus: HTTPError; Error fetching http://silverbeach.bellinghamschools.org/about: HTTPError
http://options.bellinghamschools.org/,Home - Options High School,360-647-6871; 360-647-6872; 844-310-9560; 360-647-6816; 360-676-6456; 360-676-6520; 360-676-6400; 360-676-6575; 360-676-6460; 360-927-0884; 360-676-6481; 360-676-6871; 360-676-6471; 360-676-6454,http://options.bellinghamschools.org/our-school/school-directory; http://options.bellinghamschools.org/directory,Error fetching http://options.bellinghamschools.org/contact: HTTPError; Error fetching http://options.bellinghamschools.org/contact-us: HTTPError; Error fetching http://options.bellinghamschools.org/contactus: HTTPError; Error fetching http://options.bellinghamschools.org/about: HTTPError
http://sjh.bethelsd.org,,Not found,,"Homepage error: ConnectionError: HTTPConnectionPool(host='sjh.bethelsd.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020330222990>: Failed to resolve 'sjh.bethelsd.org' ([Errno 11001] getaddrinfo failed)""))"
http://sm.bethelsd.org,,Not found,,"Homepage error: ConnectionError: HTTPConnectionPool(host='sm.bethelsd.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002032F5256D0>: Failed to resolve 'sm.bethelsd.org' ([Errno 11001] getaddrinfo failed)""))"
http://cjh.bethelsd.org,,Not found,,"Homepage error: ConnectionError: HTTPConnectionPool(host='cjh.bethelsd.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002032F526E90>: Failed to resolve 'cjh.bethelsd.org' ([Errno 11001] getaddrinfo failed)""))"
http://chs.bethelsd.org,Home - Challenger High School,253.800.6800; 253.800.6898; 253.800.6884; 253.800.6889; 253.800.6888; 253.800.6808; 253.800.6892; 253.800.6859; 253.800.6871; 253.800.6852; 253.800.6868; 253.800.6810; 253.800.6893,http://chs.bethelsd.org/welcome/about-us,Error fetching http://chs.bethelsd.org/contact: HTTPError; Error fetching http://chs.bethelsd.org/contact-us: HTTPError; Error fetching http://chs.bethelsd.org/contactus: HTTPError; Error fetching http://chs.bethelsd.org/directory: HTTPError; Error fetching http://chs.bethelsd.org/staff: HTTPError; Error fetching http://chs.bethelsd.org/about: HTTPError
http://www.blainesd.org/o/blaine-high-school,Client Challenge,Not found,,
http://www.blainesd.org/o/blaine-primary-school,Client Challenge,Not found,,
http://www.be.wednet.edu,Client Challenge,Not found,,
http://www.camas.wednet.edu/fox/index.htm,Client Challenge,Not found,,
http://camas.wednet.edu/chs/index/htm,Client Challenge,Not found,,
http://www.cvsd.org,Central Valley School District,Not found,,Error fetching http://www.cvsd.org/contact: HTTPError; Error fetching http://www.cvsd.org/contact-us: HTTPError; Error fetching http://www.cvsd.org/directory: HTTPError
http://clarkston.schoolwires.net/highland/site/default.asp,,Not found,,"Homepage error: ConnectionError: HTTPConnectionPool(host='clarkston.schoolwires.net', port=80): Max retries exceeded with url: /highland/site/default.asp (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002032F88D350>: Failed to resolve 'clarkston.schoolwires.net' ([Errno 11001] getaddrinfo failed)""))"
http://www.cpps.org,Client Challenge,Not found,,
http://www.entiatschools.org,Client Challenge,Not found,,
http://www.everettsd.org/lowell,Lowell Elementary School / Homepage,425-385-5300; 425-385-5302; 425-385-4000; 425-385-5310; 425-385-5303,http://www.everettsd.org/lowell; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/1402; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=25&ChannelID=317&DirectoryType=6; http://www.everettsd.org/; https://www.everettsd.org/site/Default.aspx?PageID=44&DomainID=25#calendar25/20260216/event/300159; https://www.everettsd.org/site/Default.aspx?PageID=44&DomainID=25#calendar25/20260217/event/300159,Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.everettsd.org/millcreek,Mill Creek Elementary School / Homepage,425-385-6800; 425-385-6802; 425-385-4000; 425-385-6891; 425-385-6801; 425-385-6803,http://www.everettsd.org/millcreek; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/1395; http://www.everettsd.org/site/Default.aspx?PageID=32913; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=27&ChannelID=305&DirectoryType=6,Error fetching http://www.everettsd.org/domain/3577: HTTPError; Error fetching http://www.everettsd.org/domain/4274: HTTPError; Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.everettsd.org/heatherwood,Heatherwood Middle School / Homepage,425-385-6300; 425-385-6302; 425-385-4000; 425-385-6472; 425-385-6471; 425-385-6314; 425-385-6307; 425-385-6416; 425-385-6492; 425-385-6462; 425-385-6408; 425-385-6319; 425-385-6441; 425-385-6306; 425-385-6404; 425-385-6431; 425-385-6308; 425-385-6324; 425-385-6443; 425-385-6412; 425-385-6424; 425-385-6449; 425-385-6315; 425-385-6473; 425-385-6421; 425-385-6301; 425-385-6422; 425-385-6390,http://www.everettsd.org/heatherwood; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/375; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=15&ChannelID=374&DirectoryType=6; http://www.everettsd.org/domain/2648; http://www.everettsd.org/; https://www.everettsd.org/site/Default.aspx?PageID=24&DomainID=15#calendar15/20260216/event/300159,Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
http://www.everettsd.org/pennycreek,Penny Creek Elementary School / Homepage,425-385-7200; 425-385-7202; 425-385-7205; 425-385-4000; 425-385-4700,http://www.everettsd.org/pennycreek; https://www.everettsd.org/Domain/4; http://www.everettsd.org/domain/1392; http://www.everettsd.org/site/Default.aspx?PageType=1&SiteID=28&ChannelID=299&DirectoryType=6; http://www.everettsd.org/domain/3536; http://www.everettsd.org/,Error fetching http://www.everettsd.org/domain/4293: HTTPError; Error fetching http://www.everettsd.org/contact: HTTPError; Error fetching http://www.everettsd.org/contact-us: HTTPError; Error fetching http://www.everettsd.org/contactus: HTTPError; Error fetching http://www.everettsd.org/directory: HTTPError
